GeneID	Phylostratum
WBGene00020772	12
WBGene00020773	0
WBGene00020774	6
WBGene00020775	0
WBGene00020777	11
WBGene00020778	0
WBGene00020779	1
WBGene00020781	1
WBGene00020782	1
WBGene00020783	8
WBGene00020784	2
WBGene00020785	8
WBGene00020786	7
WBGene00020787	12
WBGene00020788	2
WBGene00020789	7
WBGene00020790	12
WBGene00020791	12
WBGene00020792	0
WBGene00020793	13
WBGene00020794	6
WBGene00020795	0
WBGene00020796	2
WBGene00020797	2
WBGene00020798	2
WBGene00020799	11
WBGene00020800	2
WBGene00020801	2
WBGene00020802	12
WBGene00020803	1
WBGene00020804	5
WBGene00020805	0
WBGene00020806	2
WBGene00020807	6
WBGene00020808	1
WBGene00020811	6
WBGene00020812	1
WBGene00020813	3
WBGene00020817	13
WBGene00020819	9
WBGene00020820	1
WBGene00020821	2
WBGene00020822	1
WBGene00020823	1
WBGene00020824	4
WBGene00020825	2
WBGene00020826	13
WBGene00020827	2
WBGene00020828	0
WBGene00020830	5
WBGene00020831	1
WBGene00020832	8
WBGene00020833	2
WBGene00020834	12
WBGene00020835	12
WBGene00020836	2
WBGene00020837	1
WBGene00020838	2
WBGene00020839	1
WBGene00020840	13
WBGene00020841	2
WBGene00020842	1
WBGene00020843	2
WBGene00020844	2
WBGene00020845	11
WBGene00020846	1
WBGene00020847	1
WBGene00020849	10
WBGene00020850	10
WBGene00020851	10
WBGene00020852	10
WBGene00020853	12
WBGene00020854	2
WBGene00020855	1
WBGene00020856	2
WBGene00020857	2
WBGene00020858	8
WBGene00020859	12
WBGene00020860	5
WBGene00020861	2
WBGene00020862	5
WBGene00020863	8
WBGene00020864	11
WBGene00020865	5
WBGene00020866	1
WBGene00020867	2
WBGene00020868	1
WBGene00020869	9
WBGene00020870	9
WBGene00020871	6
WBGene00020874	9
WBGene00020875	1
WBGene00020877	5
WBGene00020878	13
WBGene00020879	9
WBGene00020880	9
WBGene00020881	13
WBGene00020882	9
WBGene00020883	12
WBGene00020884	1
WBGene00020886	2
WBGene00020887	6
WBGene00020888	1
WBGene00020889	1
WBGene00020890	13
WBGene00020891	4
WBGene00020893	4
WBGene00020894	0
WBGene00020895	4
WBGene00020896	9
WBGene00020897	2
WBGene00020898	11
WBGene00020899	0
WBGene00020900	2
WBGene00020901	2
WBGene00020902	2
WBGene00020903	2
WBGene00020904	7
WBGene00020905	4
WBGene00020906	5
WBGene00020908	2
WBGene00020909	1
WBGene00020910	1
WBGene00020911	2
WBGene00020912	2
WBGene00020913	11
WBGene00020914	1
WBGene00020915	1
WBGene00020917	9
WBGene00020918	10
WBGene00020919	11
WBGene00020920	11
WBGene00020921	1
WBGene00020922	0
WBGene00020923	0
WBGene00020924	1
WBGene00020927	1
WBGene00020929	2
WBGene00020930	1
WBGene00020931	2
WBGene00020932	2
WBGene00020933	2
WBGene00020935	2
WBGene00020936	2
WBGene00020937	2
WBGene00020938	2
WBGene00020939	4
WBGene00020940	1
WBGene00020941	1
WBGene00020942	13
WBGene00020943	9
WBGene00020945	12
WBGene00020946	7
WBGene00020947	2
WBGene00020948	0
WBGene00020949	1
WBGene00020950	1
WBGene00020951	2
WBGene00020952	1
WBGene00020953	1
WBGene00020954	3
WBGene00020955	1
WBGene00020957	2
WBGene00020961	2
WBGene00020962	1
WBGene00020964	1
WBGene00020966	2
WBGene00020967	4
WBGene00020970	2
WBGene00020972	9
WBGene00020973	6
WBGene00020974	5
WBGene00020976	4
WBGene00020977	4
WBGene00020978	5
WBGene00020979	12
WBGene00020982	4
WBGene00020983	2
WBGene00020984	12
WBGene00020985	1
WBGene00020986	0
WBGene00020987	1
WBGene00020988	2
WBGene00020989	5
WBGene00020990	2
WBGene00020993	2
WBGene00020994	1
WBGene00020995	4
WBGene00020997	4
WBGene00020999	1
WBGene00021000	9
WBGene00021002	5
WBGene00021003	2
WBGene00021004	1
WBGene00021005	2
WBGene00021006	2
WBGene00021007	12
WBGene00021008	4
WBGene00021009	1
WBGene00021010	7
WBGene00021011	4
WBGene00021012	1
WBGene00021014	7
WBGene00021015	7
WBGene00021016	5
WBGene00021017	2
WBGene00021019	0
WBGene00021020	1
WBGene00021021	1
WBGene00021022	2
WBGene00021023	13
WBGene00021024	1
WBGene00021025	3
WBGene00021026	8
WBGene00021027	2
WBGene00021028	4
WBGene00021029	0
WBGene00021030	12
WBGene00021031	0
WBGene00021032	7
WBGene00021033	12
WBGene00021035	8
WBGene00021036	1
WBGene00021038	9
WBGene00021039	3
WBGene00021040	13
WBGene00021041	2
WBGene00021042	12
WBGene00021043	1
WBGene00021044	0
WBGene00021046	1
WBGene00021047	7
WBGene00021048	4
WBGene00021049	11
WBGene00021051	11
WBGene00021052	2
WBGene00021053	12
WBGene00021054	11
WBGene00021056	12
WBGene00021057	1
WBGene00021058	2
WBGene00021059	2
WBGene00021060	4
WBGene00021061	2
WBGene00021063	1
WBGene00021066	2
WBGene00021068	4
WBGene00021070	1
WBGene00021072	1
WBGene00021073	1
WBGene00021074	1
WBGene00021075	2
WBGene00021076	13
WBGene00021078	1
WBGene00021079	12
WBGene00021080	5
WBGene00021081	10
WBGene00021082	5
WBGene00021083	7
WBGene00021084	13
WBGene00021085	13
WBGene00021086	13
WBGene00021087	6
WBGene00021088	1
WBGene00021089	7
WBGene00021090	12
WBGene00021091	4
WBGene00021092	13
WBGene00021093	1
WBGene00021094	4
WBGene00021095	1
WBGene00021096	9
WBGene00021097	1
WBGene00021098	13
WBGene00021099	12
WBGene00021101	13
WBGene00021103	7
WBGene00021104	2
WBGene00021106	11
WBGene00021107	13
WBGene00021108	13
WBGene00021109	5
WBGene00021110	11
WBGene00021111	2
WBGene00021112	1
WBGene00021113	1
WBGene00021114	11
WBGene00021115	10
WBGene00021116	2
WBGene00021117	7
WBGene00021118	7
WBGene00021120	0
WBGene00021121	10
WBGene00021122	13
WBGene00021123	4
WBGene00021124	2
WBGene00021125	4
WBGene00021127	2
WBGene00021128	1
WBGene00021129	12
WBGene00021131	2
WBGene00021132	1
WBGene00021133	2
WBGene00021134	12
WBGene00021135	12
WBGene00021136	12
WBGene00021137	12
WBGene00021138	7
WBGene00021139	7
WBGene00021141	11
WBGene00021142	7
WBGene00021143	7
WBGene00021144	7
WBGene00021145	7
WBGene00021146	2
WBGene00021148	5
WBGene00021149	2
WBGene00021150	0
WBGene00021152	1
WBGene00021153	12
WBGene00021154	7
WBGene00021155	4
WBGene00021156	2
WBGene00021157	3
WBGene00021158	3
WBGene00021159	1
WBGene00021160	1
WBGene00021161	5
WBGene00021162	8
WBGene00021163	10
WBGene00021164	2
WBGene00021165	13
WBGene00021166	13
WBGene00021167	2
WBGene00021168	3
WBGene00021169	2
WBGene00021170	1
WBGene00021171	3
WBGene00021172	12
WBGene00021173	0
WBGene00021174	12
WBGene00021175	2
WBGene00021176	6
WBGene00021177	2
WBGene00021178	12
WBGene00021179	12
WBGene00021180	12
WBGene00021183	1
WBGene00021185	2
WBGene00021188	13
WBGene00021190	13
WBGene00021191	12
WBGene00021192	12
WBGene00021193	13
WBGene00021195	6
WBGene00021196	6
WBGene00021197	6
WBGene00021198	2
WBGene00021199	12
WBGene00021200	1
WBGene00021201	0
WBGene00021202	1
WBGene00021204	12
WBGene00021205	2
WBGene00021207	12
WBGene00021208	1
WBGene00021209	1
WBGene00021210	2
WBGene00021212	12
WBGene00021213	2
WBGene00021214	1
WBGene00021215	1
WBGene00021216	11
WBGene00021217	11
WBGene00021219	2
WBGene00021220	2
WBGene00021221	5
WBGene00021222	11
WBGene00021223	2
WBGene00021224	7
WBGene00021226	2
WBGene00021227	1
WBGene00021228	12
WBGene00021232	11
WBGene00021235	9
WBGene00021236	10
WBGene00021237	2
WBGene00021238	2
WBGene00021239	12
WBGene00021241	0
WBGene00021243	0
WBGene00021244	7
WBGene00021245	2
WBGene00021246	8
WBGene00021247	1
WBGene00021248	1
WBGene00021249	1
WBGene00021250	0
WBGene00021251	0
WBGene00021252	1
WBGene00021253	5
WBGene00021254	2
WBGene00021256	13
WBGene00021257	0
WBGene00021259	4
WBGene00021260	2
WBGene00021261	11
WBGene00021262	12
WBGene00021263	0
WBGene00021264	12
WBGene00021266	13
WBGene00021267	11
WBGene00021268	4
WBGene00021269	7
WBGene00021270	2
WBGene00021271	2
WBGene00021272	11
WBGene00021274	11
WBGene00021275	1
WBGene00021276	2
WBGene00021277	1
WBGene00021279	11
WBGene00021280	5
WBGene00021281	2
WBGene00021282	8
WBGene00021284	0
WBGene00021285	0
WBGene00021286	2
WBGene00021287	2
WBGene00021288	5
WBGene00021289	11
WBGene00021290	7
WBGene00021291	7
WBGene00021292	1
WBGene00021293	0
WBGene00021294	1
WBGene00021295	1
WBGene00021296	1
WBGene00021297	12
WBGene00021298	1
WBGene00021299	13
WBGene00021300	13
WBGene00021301	0
WBGene00021302	13
WBGene00021303	0
WBGene00021304	1
WBGene00021305	2
WBGene00021309	1
WBGene00021310	9
WBGene00021311	1
WBGene00021312	1
WBGene00021313	2
WBGene00021314	2
WBGene00021315	2
WBGene00021316	1
WBGene00021319	2
WBGene00021320	1
WBGene00021321	3
WBGene00021322	3
WBGene00021323	2
WBGene00021324	1
WBGene00021325	4
WBGene00021326	2
WBGene00021327	1
WBGene00021328	2
WBGene00021329	8
WBGene00021331	1
WBGene00021332	1
WBGene00021333	1
WBGene00021334	1
WBGene00021335	7
WBGene00021336	13
WBGene00021337	13
WBGene00021338	3
WBGene00021339	13
WBGene00021340	13
WBGene00021343	1
WBGene00021344	1
WBGene00021345	2
WBGene00021346	2
WBGene00021347	1
WBGene00021348	2
WBGene00021349	4
WBGene00021350	1
WBGene00021351	1
WBGene00021352	2
WBGene00021353	4
WBGene00021354	3
WBGene00021355	2
WBGene00021357	2
WBGene00021358	2
WBGene00021359	2
WBGene00021362	2
WBGene00021363	1
WBGene00021364	0
WBGene00021365	2
WBGene00021366	3
WBGene00021367	1
WBGene00021368	2
WBGene00021369	1
WBGene00021370	1
WBGene00021371	1
WBGene00021372	3
WBGene00021373	1
WBGene00021374	9
WBGene00021375	0
WBGene00021376	2
WBGene00021377	1
WBGene00021378	5
WBGene00021379	10
WBGene00021381	7
WBGene00021382	6
WBGene00021383	11
WBGene00021384	10
WBGene00021385	0
WBGene00021386	0
WBGene00021387	10
WBGene00021388	12
WBGene00021389	4
WBGene00021390	12
WBGene00021391	5
WBGene00021392	1
WBGene00021394	2
WBGene00021395	2
WBGene00021396	1
WBGene00021397	12
WBGene00021398	7
WBGene00021400	2
WBGene00021401	2
WBGene00021402	3
WBGene00021403	5
WBGene00021404	9
WBGene00021405	13
WBGene00021406	1
WBGene00021407	5
WBGene00021408	9
WBGene00021409	13
WBGene00021410	7
WBGene00021412	2
WBGene00021413	2
WBGene00021414	11
WBGene00021415	2
WBGene00021416	1
WBGene00021417	1
WBGene00021419	8
WBGene00021420	2
WBGene00021421	2
WBGene00021423	1
WBGene00021425	1
WBGene00021427	1
WBGene00021428	2
WBGene00021430	2
WBGene00021433	13
WBGene00021434	6
WBGene00021435	2
WBGene00021436	5
WBGene00021437	2
WBGene00021438	0
WBGene00021439	2
WBGene00021440	7
WBGene00021441	4
WBGene00021442	2
WBGene00021443	6
WBGene00021444	1
WBGene00021446	7
WBGene00021447	0
WBGene00021448	2
WBGene00021449	5
WBGene00021450	5
WBGene00021451	5
WBGene00021452	2
WBGene00021454	2
WBGene00021456	2
WBGene00021457	6
WBGene00021458	0
WBGene00021460	2
WBGene00021461	2
WBGene00021463	12
WBGene00021464	3
WBGene00021465	7
WBGene00021466	1
WBGene00021467	2
WBGene00021468	11
WBGene00021469	11
WBGene00021470	7
WBGene00021471	11
WBGene00021472	11
WBGene00021473	2
WBGene00021474	1
WBGene00021475	2
WBGene00021476	1
WBGene00021477	12
WBGene00021478	12
WBGene00021479	2
WBGene00021482	1
WBGene00021484	12
WBGene00021485	0
WBGene00021486	1
WBGene00021487	2
WBGene00021488	2
WBGene00021490	2
WBGene00021491	2
WBGene00021492	2
WBGene00021493	2
WBGene00021494	6
WBGene00021495	2
WBGene00021496	8
WBGene00021497	2
WBGene00021500	13
WBGene00021502	2
WBGene00021503	3
WBGene00021504	2
WBGene00021505	12
WBGene00021506	1
WBGene00021507	1
WBGene00021508	1
WBGene00021509	2
WBGene00021510	1
WBGene00021511	2
WBGene00021512	8
WBGene00021513	0
WBGene00021514	2
WBGene00021515	1
WBGene00021516	0
WBGene00021517	7
WBGene00021518	7
WBGene00021519	7
WBGene00021522	4
WBGene00021524	2
WBGene00021525	11
WBGene00021526	2
WBGene00021527	4
WBGene00021528	1
WBGene00021529	9
WBGene00021530	0
WBGene00021531	4
WBGene00021532	7
WBGene00021533	2
WBGene00021534	2
WBGene00021535	3
WBGene00021536	1
WBGene00021537	1
WBGene00021538	2
WBGene00021539	2
WBGene00021540	6
WBGene00021541	4
WBGene00021542	12
WBGene00021543	12
WBGene00021544	1
WBGene00021545	4
WBGene00021546	2
WBGene00021547	8
WBGene00021548	7
WBGene00021549	1
WBGene00021551	2
WBGene00021552	2
WBGene00021553	3
WBGene00021554	2
WBGene00021555	1
WBGene00021556	8
WBGene00021557	12
WBGene00021558	1
WBGene00021559	7
WBGene00021560	7
WBGene00021561	1
WBGene00021562	1
WBGene00021563	1
WBGene00021564	1
WBGene00021565	1
WBGene00021566	8
WBGene00021567	2
WBGene00021568	10
WBGene00021569	5
WBGene00021570	9
WBGene00021571	12
WBGene00021572	12
WBGene00021573	5
WBGene00021576	12
WBGene00021578	6
WBGene00021579	5
WBGene00021580	8
WBGene00021581	8
WBGene00021582	8
WBGene00021583	8
WBGene00021585	8
WBGene00021586	8
WBGene00021587	8
WBGene00021589	7
WBGene00021590	7
WBGene00021591	4
WBGene00021592	0
WBGene00021593	4
WBGene00021594	2
WBGene00021595	1
WBGene00021596	1
WBGene00021597	1
WBGene00021599	2
WBGene00021600	0
WBGene00021601	2
WBGene00021602	2
WBGene00021603	2
WBGene00021605	13
WBGene00021607	13
WBGene00021608	11
WBGene00021609	11
WBGene00021610	12
WBGene00021611	12
WBGene00021612	2
WBGene00021613	1
WBGene00021614	2
WBGene00021615	1
WBGene00021616	11
WBGene00021617	2
WBGene00021619	11
WBGene00021620	11
WBGene00021621	11
WBGene00021623	11
WBGene00021624	11
WBGene00021625	0
WBGene00021626	1
WBGene00021627	9
WBGene00021628	1
WBGene00021629	2
WBGene00021630	11
WBGene00021631	12
WBGene00021632	11
WBGene00021633	8
WBGene00021634	7
WBGene00021635	7
WBGene00021636	1
WBGene00021637	1
WBGene00021638	2
WBGene00021639	1
WBGene00021640	9
WBGene00021641	0
WBGene00021643	2
WBGene00021644	1
WBGene00021645	2
WBGene00021646	2
WBGene00021647	2
WBGene00021648	1
WBGene00021649	9
WBGene00021650	2
WBGene00021653	1
WBGene00021654	6
WBGene00021655	1
WBGene00021656	8
WBGene00021657	7
WBGene00021658	9
WBGene00021660	2
WBGene00021661	2
WBGene00021666	3
WBGene00021667	2
WBGene00021675	2
WBGene00021676	7
WBGene00021677	1
WBGene00021678	0
WBGene00021679	3
WBGene00021681	4
WBGene00021682	2
WBGene00021683	1
WBGene00021685	1
WBGene00021686	1
WBGene00021687	2
WBGene00021689	2
WBGene00021690	0
WBGene00021691	4
WBGene00021692	4
WBGene00021693	5
WBGene00021694	5
WBGene00021697	1
WBGene00021698	1
WBGene00021700	0
WBGene00021701	0
WBGene00021702	2
WBGene00021703	2
WBGene00021704	4
WBGene00021705	0
WBGene00021706	7
WBGene00021707	7
WBGene00021708	7
WBGene00021709	3
WBGene00021710	3
WBGene00021713	0
WBGene00021714	2
WBGene00021715	2
WBGene00021716	0
WBGene00021717	12
WBGene00021718	0
WBGene00021719	11
WBGene00021720	2
WBGene00021721	1
WBGene00021722	12
WBGene00021724	12
WBGene00021725	12
WBGene00021726	12
WBGene00021727	12
WBGene00021728	0
WBGene00021729	0
WBGene00021730	0
WBGene00021731	1
WBGene00021732	2
WBGene00021733	1
WBGene00021734	2
WBGene00021735	8
WBGene00021736	4
WBGene00021738	1
WBGene00021739	1
WBGene00021740	2
WBGene00021741	2
WBGene00021743	13
WBGene00021744	7
WBGene00021745	12
WBGene00021748	2
WBGene00021749	7
WBGene00021750	1
WBGene00021751	1
WBGene00021752	1
WBGene00021753	1
WBGene00021754	1
WBGene00021755	3
WBGene00021756	2
WBGene00021757	1
WBGene00021758	1
WBGene00021763	2
WBGene00021764	1
WBGene00021765	2
WBGene00021766	2
WBGene00021768	2
WBGene00021771	2
WBGene00021772	13
WBGene00021773	11
WBGene00021774	11
WBGene00021776	2
WBGene00021778	2
WBGene00021779	7
WBGene00021780	1
WBGene00021781	8
WBGene00021783	2
WBGene00021784	1
WBGene00021785	2
WBGene00021786	0
WBGene00021787	1
WBGene00021788	7
WBGene00021789	1
WBGene00021790	2
WBGene00021791	7
WBGene00021793	9
WBGene00021794	1
WBGene00021795	9
WBGene00021796	2
WBGene00021797	10
WBGene00021798	1
WBGene00021799	2
WBGene00021800	1
WBGene00021801	11
WBGene00021803	0
WBGene00021804	0
WBGene00021805	4
WBGene00021806	13
WBGene00021807	0
WBGene00021808	2
WBGene00021809	13
WBGene00021810	2
WBGene00021811	1
WBGene00021812	2
WBGene00021813	2
WBGene00021814	1
WBGene00021815	1
WBGene00021816	1
WBGene00021817	2
WBGene00021818	1
WBGene00021820	1
WBGene00021821	13
WBGene00021822	0
WBGene00021826	1
WBGene00021827	1
WBGene00021828	1
WBGene00021829	1
WBGene00021830	1
WBGene00021831	1
WBGene00021832	11
WBGene00021834	5
WBGene00021835	4
WBGene00021837	0
WBGene00021838	12
WBGene00021839	1
WBGene00021840	1
WBGene00021841	1
WBGene00021842	1
WBGene00021843	2
WBGene00021844	1
WBGene00021845	1
WBGene00021846	4
WBGene00021847	1
WBGene00021848	2
WBGene00021849	1
WBGene00021850	2
WBGene00021852	2
WBGene00021853	0
WBGene00021854	1
WBGene00021855	2
WBGene00021856	1
WBGene00021857	1
WBGene00021858	2
WBGene00021859	12
WBGene00021860	12
WBGene00021861	11
WBGene00021862	12
WBGene00021863	0
WBGene00021864	12
WBGene00021865	12
WBGene00021866	2
WBGene00021867	2
WBGene00021868	1
WBGene00021869	6
WBGene00021870	1
WBGene00021871	8
WBGene00021872	7
WBGene00021873	8
WBGene00021875	5
WBGene00021876	9
WBGene00021877	1
WBGene00021878	13
WBGene00021879	7
WBGene00021880	13
WBGene00021881	2
WBGene00021882	2
WBGene00021883	1
WBGene00021884	0
WBGene00021887	13
WBGene00021888	1
WBGene00021890	7
WBGene00021892	0
WBGene00021893	1
WBGene00021894	5
WBGene00021895	8
WBGene00021897	3
WBGene00021898	2
WBGene00021899	1
WBGene00021900	1
WBGene00021901	1
WBGene00021902	1
WBGene00021904	3
WBGene00021905	1
WBGene00021906	7
WBGene00021907	13
WBGene00021908	13
WBGene00021909	4
WBGene00021910	1
WBGene00021911	1
WBGene00021912	1
WBGene00021913	9
WBGene00021914	1
WBGene00021915	7
WBGene00021916	0
WBGene00021917	2
WBGene00021918	1
WBGene00021919	1
WBGene00021920	1
WBGene00021921	1
WBGene00021922	1
WBGene00021923	2
WBGene00021925	1
WBGene00021926	1
WBGene00021927	2
WBGene00021928	2
WBGene00021929	1
WBGene00021930	2
WBGene00021931	1
WBGene00021932	2
WBGene00021933	4
WBGene00021934	1
WBGene00021935	2
WBGene00021936	1
WBGene00021938	1
WBGene00021939	4
WBGene00021941	2
WBGene00021942	7
WBGene00021943	2
WBGene00021945	1
WBGene00021947	2
WBGene00021948	2
WBGene00021949	12
WBGene00021950	1
WBGene00021951	2
WBGene00021952	1
WBGene00021953	5
WBGene00021956	1
WBGene00021957	10
WBGene00021958	12
WBGene00021959	2
WBGene00021960	2
WBGene00021961	13
WBGene00021963	1
WBGene00021964	0
WBGene00021965	2
WBGene00021966	0
WBGene00021967	8
WBGene00021968	7
WBGene00021969	12
WBGene00021970	12
WBGene00021972	2
WBGene00021973	1
WBGene00021974	4
WBGene00021975	2
WBGene00021976	12
WBGene00021977	7
WBGene00021978	7
WBGene00021979	7
WBGene00021980	3
WBGene00021981	1
WBGene00021983	2
WBGene00021984	1
WBGene00021985	1
WBGene00021986	0
WBGene00021987	12
WBGene00021988	13
WBGene00021992	3
WBGene00021993	2
WBGene00021994	2
WBGene00021996	11
WBGene00021997	1
WBGene00021998	7
WBGene00021999	3
WBGene00022000	13
WBGene00022002	1
WBGene00022003	7
WBGene00022004	2
WBGene00022005	1
WBGene00022006	4
WBGene00022007	4
WBGene00022008	0
WBGene00022010	1
WBGene00022011	13
WBGene00022012	5
WBGene00022013	10
WBGene00022014	2
WBGene00022015	2
WBGene00022016	11
WBGene00022018	2
WBGene00022019	2
WBGene00022020	7
WBGene00022021	1
WBGene00022022	2
WBGene00022024	2
WBGene00022025	1
WBGene00022026	2
WBGene00022027	1
WBGene00022028	1
WBGene00022029	1
WBGene00022030	6
WBGene00022031	1
WBGene00022032	7
WBGene00022033	8
WBGene00022034	4
WBGene00022035	8
WBGene00022036	4
WBGene00022037	1
WBGene00022038	12
WBGene00022039	7
WBGene00022040	2
WBGene00022042	1
WBGene00022043	1
WBGene00022044	2
WBGene00022045	1
WBGene00022046	2
WBGene00022047	5
WBGene00022048	1
WBGene00022051	1
WBGene00022052	1
WBGene00022053	2
WBGene00022054	2
WBGene00022055	2
WBGene00022056	1
WBGene00022057	1
WBGene00022059	1
WBGene00022060	4
WBGene00022061	13
WBGene00022062	3
WBGene00022063	2
WBGene00022064	12
WBGene00022066	13
WBGene00022067	11
WBGene00022069	1
WBGene00022070	13
WBGene00022071	11
WBGene00022072	12
WBGene00022073	2
WBGene00022074	7
WBGene00022075	2
WBGene00022076	2
WBGene00022077	2
WBGene00022078	1
WBGene00022083	13
WBGene00022086	2
WBGene00022087	2
WBGene00022089	1
WBGene00022090	12
WBGene00022092	1
WBGene00022093	7
WBGene00022094	12
WBGene00022095	0
WBGene00022096	13
WBGene00022097	12
WBGene00022099	4
WBGene00022100	1
WBGene00022101	8
WBGene00022102	1
WBGene00022103	1
WBGene00022104	3
WBGene00022106	1
WBGene00022107	1
WBGene00022108	7
WBGene00022110	8
WBGene00022111	0
WBGene00022112	11
WBGene00022113	11
WBGene00022114	2
WBGene00022115	1
WBGene00022116	0
WBGene00022117	1
WBGene00022118	1
WBGene00022119	1
WBGene00022121	1
WBGene00022122	1
WBGene00022123	1
WBGene00022124	9
WBGene00022125	2
WBGene00022126	1
WBGene00022127	1
WBGene00022128	1
WBGene00022129	1
WBGene00022130	2
WBGene00022131	4
WBGene00022133	12
WBGene00022134	2
WBGene00022138	2
WBGene00022139	2
WBGene00022140	1
WBGene00022141	1
WBGene00022142	10
WBGene00022143	11
WBGene00022144	1
WBGene00022145	11
WBGene00022146	2
WBGene00022148	1
WBGene00022149	7
WBGene00022150	2
WBGene00022152	1
WBGene00022153	2
WBGene00022154	2
WBGene00022155	1
WBGene00022156	2
WBGene00022157	10
WBGene00022158	2
WBGene00022159	1
WBGene00022160	2
WBGene00022161	2
WBGene00022162	1
WBGene00022165	1
WBGene00022166	1
WBGene00022167	2
WBGene00022168	1
WBGene00022169	1
WBGene00022170	1
WBGene00022171	1
WBGene00022172	2
WBGene00022173	2
WBGene00022174	1
WBGene00022175	1
WBGene00022176	1
WBGene00022177	4
WBGene00022178	2
WBGene00022179	2
WBGene00022180	1
WBGene00022181	3
WBGene00022182	2
WBGene00022185	1
WBGene00022188	1
WBGene00022189	13
WBGene00022190	1
WBGene00022191	2
WBGene00022192	1
WBGene00022193	1
WBGene00022194	2
WBGene00022195	2
WBGene00022196	2
WBGene00022197	11
WBGene00022198	0
WBGene00022199	1
WBGene00022200	2
WBGene00022201	1
WBGene00022202	1
WBGene00022203	1
WBGene00022206	4
WBGene00022207	1
WBGene00022210	0
WBGene00022213	0
WBGene00022216	13
WBGene00022217	12
WBGene00022221	0
WBGene00022223	13
WBGene00022224	13
WBGene00022225	13
WBGene00022228	13
WBGene00022230	12
WBGene00022231	1
WBGene00022232	1
WBGene00022233	1
WBGene00022235	1
WBGene00022236	1
WBGene00022237	2
WBGene00022240	2
WBGene00022242	1
WBGene00022243	12
WBGene00022244	12
WBGene00022245	2
