age	ID	ageN
N0	G021670	1
N0	G021972	1
N0	G001609	1
N0	G001601	1
N0	G017423	1
N0	G022304	1
N0	G006517	1
N0	G005694	1
N0	G005691	1
N0	G001997	1
N0	G021162	1
N0	G014650	1
N0	G004286	1
N0	G004281	1
N0	G026413	1
N0	G002970	1
N0	G016975	1
N0	G004202	1
N0	G014745	1
N0	G023807	1
N0	G008167	1
N0	G028876	1
N0	G028875	1
N0	G021520	1
N0	G004013	1
N0	G002971	1
N0	G017535	1
N0	G017832	1
N0	G023877	1
N0	G023851	1
N0	G023512	1
N0	G019505	1
N0	G019504	1
N0	G020213	1
N0	G001831	1
N0	G015819	1
N0	G012455	1
N0	G012453	1
N0	G014107	1
N0	G008753	1
N0	G027376	1
N0	G009418	1
N0	G025588	1
N0	G005498	1
N0	G010630	1
N0	G022431	1
N0	G012923	1
N0	G005480	1
N0	G027313	1
N0	G016871	1
N0	G003563	1
N0	G016211	1
N0	G008589	1
N0	G016751	1
N0	G019987	1
N0	G018528	1
N0	G011849	1
N0	G005894	1
N0	G005488	1
N0	G006498	1
N0	G015749	1
N0	G017407	1
N0	G022469	1
N0	G008341	1
N0	G008778	1
N0	G001160	1
N0	G024842	1
N0	G022175	1
N0	G025295	1
N0	G028337	1
N0	G015597	1
N0	G002441	1
N0	G022809	1
N0	G022299	1
N0	G010548	1
N0	G023350	1
N0	G014399	1
N0	G012486	1
N0	G016683	1
N0	G013474	1
N0	G007629	1
N0	G016541	1
N0	G006786	1
N0	G017098	1
N0	G003230	1
N0	G001814	1
N0	G009176	1
N0	G023034	1
N0	G003749	1
N0	G003753	1
N0	G008970	1
N0	G006647	1
N0	G005513	1
N0	G001707	1
N0	G001359	1
N0	G005102	1
N0	G003396	1
N0	G014717	1
N0	G015247	1
N0	G014215	1
N0	G024268	1
N0	G006608	1
N0	G013126	1
N0	G007043	1
N0	G007047	1
N0	G007044	1
N0	G013214	1
N0	G027737	1
N0	G015278	1
N0	G022888	1
N0	G026771	1
N0	G020160	1
N0	G005542	1
N0	G025782	1
N0	G000794	1
N0	G023151	1
N0	G020361	1
N0	G011515	1
N0	G014355	1
N0	G026429	1
N0	G017606	1
N0	G003647	1
N0	G018513	1
N0	G018522	1
N0	G023891	1
N0	G003550	1
N0	G001718	1
N0	G023507	1
N0	G016257	1
N0	G019650	1
N0	G022232	1
N0	G005282	1
N0	G016613	1
N0	G025724	1
N0	G005882	1
N0	G024910	1
N0	G017895	1
N0	G007299	1
N0	G007289	1
N0	G021264	1
N0	G023348	1
N0	G007788	1
N0	G026298	1
N0	G010452	1
N0	G012103	1
N0	G002549	1
N0	G017113	1
N0	G003810	1
N0	G022928	1
N0	G016943	1
N0	G011618	1
N0	G028312	1
N0	G019061	1
N0	G027898	1
N0	G001826	1
N0	G016976	1
N0	G027521	1
N0	G021322	1
N0	G026050	1
N0	G016591	1
N0	G017246	1
N0	G013946	1
N0	G013947	1
N0	G014683	1
N0	G005271	1
N0	G016672	1
N0	G027909	1
N0	G027227	1
N0	G022059	1
N0	G016392	1
N0	G011702	1
N0	G012549	1
N0	G012546	1
N0	G012545	1
N0	G012547	1
N0	G017536	1
N0	G020285	1
N0	G022208	1
N0	G001929	1
N0	G000576	1
N0	G000577	1
N0	G022350	1
N0	G027426	1
N0	G021855	1
N0	G027528	1
N0	G022244	1
N0	G028289	1
N0	G016220	1
N0	G025610	1
N0	G025720	1
N0	G024496	1
N0	G005940	1
N0	G021049	1
N0	G021047	1
N0	G021053	1
N0	G017754	1
N0	G005576	1
N0	G027222	1
N0	G017454	1
N0	G007002	1
N0	G002069	1
N0	G022786	1
N0	G012962	1
N0	G010769	1
N0	G008578	1
N0	G007120	1
N0	G021297	1
N0	G027793	1
N0	G006164	1
N0	G006159	1
N0	G006158	1
N0	G003660	1
N0	G003661	1
N0	G004215	1
N0	G017328	1
N0	G009046	1
N0	G016277	1
N0	G024749	1
N0	G012139	1
N0	G023010	1
N0	G026774	1
N0	G025129	1
N0	G016789	1
N0	G013803	1
N0	G013802	1
N0	G024837	1
N0	G007077	1
N0	G007081	1
N0	G002077	1
N0	G016843	1
N0	G016732	1
N0	G022694	1
N0	G026631	1
N0	G019547	1
N0	G024640	1
N0	G023539	1
N0	G011317	1
N0	G002071	1
N0	G027241	1
N0	G012818	1
N0	G017405	1
N0	G024357	1
N0	G008253	1
N0	G010329	1
N0	G019227	1
N0	G028638	1
N0	G015320	1
N0	G024906	1
N0	G003234	1
N0	G022573	1
N0	G022570	1
N0	G002270	1
N0	G005612	1
N0	G027024	1
N0	G016727	1
N0	G012186	1
N0	G020705	1
N0	G016287	1
N0	G001136	1
N0	G005405	1
N0	G016010	1
N0	G016147	1
N0	G014200	1
N0	G013755	1
N0	G014098	1
N0	G000988	1
N0	G000955	1
N0	G018207	1
N0	G006972	1
N0	G027722	1
N0	G023788	1
N0	G011869	1
N0	G028199	1
N0	G006493	1
N0	G017032	1
N0	G023002	1
N0	G022458	1
N0	G019020	1
N0	G017170	1
N0	G016605	1
N0	G006665	1
N0	G006341	1
N0	G006340	1
N0	G005839	1
N0	G006588	1
N0	G023070	1
N0	G003768	1
N0	G027917	1
N0	G024969	1
N0	G005003	1
N0	G010130	1
N0	G025491	1
N0	G017667	1
N0	G017670	1
N0	G017671	1
N0	G026047	1
N0	G023171	1
N0	G010764	1
N0	G021512	1
N0	G023918	1
N0	G019826	1
N0	G019825	1
N0	G018295	1
N0	G023339	1
N0	G000770	1
N0	G001037	1
N0	G001006	1
N0	G011614	1
N0	G020169	1
N0	G005540	1
N0	G018230	1
N0	G018569	1
N0	G025489	1
N0	G009201	1
N0	G009200	1
N0	G025553	1
N0	G005615	1
N0	G017413	1
N0	G006055	1
N0	G005829	1
N0	G010805	1
N0	G010806	1
N0	G017708	1
N0	G016679	1
N0	G016685	1
N0	G016680	1
N0	G028189	1
N0	G013292	1
N0	G016561	1
N0	G023308	1
N0	G021209	1
N0	G006675	1
N0	G005506	1
N0	G018625	1
N0	G020971	1
N0	G000959	1
N0	G004253	1
N0	G004256	1
N0	G004254	1
N0	G003902	1
N0	G017191	1
N0	G013287	1
N0	G007510	1
N0	G013165	1
N0	G013172	1
N0	G002017	1
N0	G023864	1
N0	G017351	1
N0	G017350	1
N0	G017366	1
N0	G017349	1
N0	G017367	1
N0	G013563	1
N0	G014781	1
N0	G020447	1
N0	G025391	1
N0	G014211	1
N0	G014161	1
N0	G022283	1
N0	G015507	1
N0	G009412	1
N0	G006503	1
N0	G027783	1
N0	G019934	1
N0	G001439	1
N0	G027906	1
N0	G027900	1
N0	G009338	1
N0	G019300	1
N0	G001998	1
N0	G005191	1
N0	G019750	1
N0	G018367	1
N0	G016239	1
N0	G020466	1
N0	G003560	1
N0	G018152	1
N0	G018533	1
N0	G026275	1
N0	G026274	1
N0	G009887	1
N0	G022607	1
N0	G005919	1
N0	G005918	1
N0	G027380	1
N0	G024907	1
N0	G017136	1
N0	G001565	1
N0	G026150	1
N0	G023187	1
N0	G011853	1
N0	G019254	1
N0	G014753	1
N0	G007278	1
N0	G003365	1
N0	G005328	1
N0	G020482	1
N0	G020386	1
N0	G010789	1
N0	G017038	1
N0	G003727	1
N0	G024900	1
N0	G013029	1
N0	G022585	1
N0	G005418	1
N0	G002015	1
N0	G022461	1
N0	G017791	1
N0	G025133	1
N0	G009390	1
N0	G011128	1
N0	G011129	1
N0	G010087	1
N0	G004681	1
N0	G004713	1
N0	G009951	1
N0	G004554	1
N0	G018705	1
N0	G003381	1
N0	G017890	1
N0	G025681	1
N0	G017812	1
N0	G013190	1
N0	G011522	1
N0	G006725	1
N0	G020089	1
N0	G016492	1
N0	G003729	1
N0	G014723	1
N0	G018392	1
N0	G023530	1
N0	G021729	1
N0	G016219	1
N0	G028091	1
N0	G028253	1
N0	G011527	1
N0	G026309	1
N0	G016675	1
N0	G016682	1
N0	G016676	1
N0	G010364	1
N0	G021429	1
N0	G021527	1
N0	G008754	1
N0	G004907	1
N0	G019043	1
N0	G021228	1
N0	G021229	1
N0	G021232	1
N0	G010224	1
N0	G010239	1
N0	G010030	1
N0	G010033	1
N0	G001355	1
N0	G021963	1
N0	G010405	1
N0	G003556	1
N0	G003555	1
N0	G003557	1
N0	G015516	1
N0	G019999	1
N0	G012634	1
N0	G024839	1
N0	G002616	1
N0	G009622	1
N0	G009628	1
N0	G025565	1
N0	G012176	1
N0	G007630	1
N0	G013169	1
N0	G023048	1
N0	G007818	1
N0	G011288	1
N0	G004283	1
N0	G021628	1
N0	G006813	1
N0	G007927	1
N0	G020423	1
N0	G026376	1
N0	G017611	1
N0	G023577	1
N0	G013774	1
N0	G008031	1
N0	G002007	1
N0	G004852	1
N0	G006081	1
N0	G026259	1
N0	G005202	1
N0	G021149	1
N0	G001555	1
N0	G001560	1
N0	G007785	1
N0	G007783	1
N0	G016448	1
N0	G016449	1
N0	G007270	1
N0	G020919	1
N0	G014611	1
N0	G005873	1
N0	G011898	1
N0	G023571	1
N0	G013838	1
N0	G019898	1
N0	G019042	1
N0	G017889	1
N0	G013089	1
N0	G014886	1
N0	G016372	1
N0	G021838	1
N0	G004979	1
N0	G016737	1
N0	G022789	1
N0	G001649	1
N0	G008402	1
N0	G009960	1
N0	G026294	1
N0	G002233	1
N0	G027242	1
N0	G019420	1
N0	G002169	1
N0	G006153	1
N0	G026347	1
N0	G017983	1
N0	G005769	1
N0	G013480	1
N0	G020878	1
N0	G021957	1
N0	G016263	1
N0	G007231	1
N0	G025680	1
N0	G011811	1
N0	G026733	1
N0	G027173	1
N0	G006172	1
N0	G010215	1
N0	G021580	1
N0	G026145	1
N0	G020797	1
N0	G024172	1
N0	G024176	1
N0	G024177	1
N0	G016281	1
N0	G017525	1
N0	G015232	1
N0	G022492	1
N0	G023907	1
N0	G022054	1
N0	G025273	1
N0	G022505	1
N0	G024990	1
N0	G002012	1
N0	G008705	1
N0	G008704	1
N0	G006945	1
N0	G027778	1
N0	G021919	1
N0	G014504	1
N0	G014503	1
N0	G016744	1
N0	G001837	1
N0	G024757	1
N0	G022466	1
N0	G002043	1
N0	G002032	1
N0	G002028	1
N0	G002041	1
N0	G026629	1
N0	G002023	1
N0	G002039	1
N0	G002042	1
N0	G001247	1
N0	G022108	1
N0	G016017	1
N0	G020962	1
N0	G003342	1
N0	G027893	1
N0	G004548	1
N0	G004550	1
N0	G000769	1
N0	G014120	1
N0	G028030	1
N0	G001534	1
N0	G025377	1
N0	G006330	1
N0	G021026	1
N0	G020784	1
N0	G017639	1
N0	G017641	1
N0	G017649	1
N0	G017648	1
N0	G017647	1
N0	G017645	1
N0	G016014	1
N0	G020209	1
N0	G016816	1
N0	G022347	1
N0	G004614	1
N0	G004505	1
N0	G021067	1
N0	G010057	1
N0	G013450	1
N0	G027573	1
N0	G025561	1
N0	G001402	1
N0	G026063	1
N0	G007397	1
N0	G016112	1
N0	G016357	1
N0	G019018	1
N0	G021856	1
N0	G026905	1
N0	G013265	1
N0	G007159	1
N0	G006980	1
N0	G002341	1
N0	G002490	1
N0	G002438	1
N0	G018867	1
N0	G023646	1
N0	G011452	1
N0	G019740	1
N0	G019739	1
N0	G010090	1
N0	G012849	1
N0	G026521	1
N0	G012742	1
N0	G010265	1
N0	G019994	1
N0	G005471	1
N0	G022808	1
N0	G026417	1
N0	G007992	1
N0	G006247	1
N0	G001085	1
N0	G011280	1
N0	G010404	1
N0	G023828	1
N0	G003938	1
N0	G024112	1
N0	G027412	1
N0	G004163	1
N0	G004188	1
N0	G025089	1
N0	G020703	1
N0	G028852	1
N0	G017451	1
N0	G016693	1
N0	G005137	1
N0	G007548	1
N0	G013531	1
N0	G028149	1
N0	G010821	1
N0	G005550	1
N0	G010862	1
N0	G013603	1
N0	G026219	1
N0	G006849	1
N0	G005707	1
N0	G005681	1
N0	G018592	1
N0	G018567	1
N0	G004844	1
N0	G010072	1
N0	G003973	1
N0	G013997	1
N0	G017422	1
N0	G028434	1
N0	G027375	1
N0	G028458	1
N0	G028457	1
N0	G025147	1
N0	G022033	1
N0	G005275	1
N0	G010681	1
N0	G019596	1
N0	G026466	1
N0	G024914	1
N0	G014883	1
N0	G014777	1
N0	G010662	1
N0	G020246	1
N0	G020247	1
N0	G027875	1
N0	G011516	1
N0	G006915	1
N0	G006916	1
N0	G023861	1
N0	G004307	1
N0	G011474	1
N0	G026577	1
N0	G017767	1
N0	G002157	1
N0	G017425	1
N0	G018266	1
N0	G023581	1
N0	G024781	1
N0	G026406	1
N0	G005765	1
N0	G021159	1
N0	G018868	1
N0	G018012	1
N0	G018665	1
N0	G017941	1
N0	G005189	1
N0	G021166	1
N0	G018280	1
N0	G005860	1
N0	G014287	1
N0	G027539	1
N0	G023712	1
N0	G012617	1
N0	G001729	1
N0	G012550	1
N0	G007881	1
N0	G016457	1
N0	G023845	1
N0	G024577	1
N0	G015744	1
N0	G021658	1
N0	G008638	1
N0	G005508	1
N0	G027578	1
N0	G008144	1
N0	G005927	1
N0	G014386	1
N0	G028467	1
N0	G018515	1
N0	G025293	1
N0	G011015	1
N0	G004240	1
N0	G020464	1
N0	G020462	1
N0	G016212	1
N0	G013212	1
N0	G022010	1
N0	G022268	1
N0	G024635	1
N0	G022178	1
N0	G001075	1
N0	G026144	1
N0	G017027	1
N0	G010271	1
N0	G026908	1
N0	G015510	1
N0	G006411	1
N0	G006542	1
N0	G006107	1
N0	G001362	1
N0	G001958	1
N0	G012805	1
N0	G023815	1
N0	G009895	1
N0	G009894	1
N0	G019871	1
N0	G019692	1
N0	G018686	1
N0	G011238	1
N0	G011232	1
N0	G011237	1
N0	G011234	1
N0	G014852	1
N0	G018861	1
N0	G004795	1
N0	G004802	1
N0	G010039	1
N0	G007237	1
N0	G003908	1
N0	G009992	1
N0	G009991	1
N0	G028462	1
N0	G027815	1
N0	G000061	1
N0	G000279	1
N0	G000303	1
N0	G000030	1
N0	G018170	1
N0	G014360	1
N0	G008028	1
N0	G013788	1
N0	G014712	1
N0	G027989	1
N0	G002014	1
N0	G020948	1
N0	G023958	1
N0	G009400	1
N0	G021290	1
N0	G023811	1
N0	G020121	1
N0	G009536	1
N0	G011619	1
N0	G011149	1
N0	G021999	1
N0	G010897	1
N0	G016614	1
N0	G011208	1
N0	G016367	1
N0	G004910	1
N0	G008405	1
N0	G015714	1
N0	G014741	1
N0	G014740	1
N0	G010869	1
N0	G021417	1
N0	G006797	1
N0	G008145	1
N0	G004964	1
N0	G001310	1
N0	G021494	1
N0	G003680	1
N0	G007037	1
N0	G000942	1
N0	G000944	1
N0	G015933	1
N0	G016558	1
N0	G016535	1
N0	G002927	1
N0	G002969	1
N0	G028495	1
N0	G024550	1
N0	G026358	1
N0	G022403	1
N0	G017022	1
N0	G024203	1
N0	G011197	1
N0	G011918	1
N0	G023641	1
N0	G016674	1
N0	G010631	1
N0	G022641	1
N0	G002132	1
N0	G006910	1
N0	G006913	1
N0	G021647	1
N0	G008344	1
N0	G011410	1
N0	G028806	1
N0	G005435	1
N0	G021970	1
N0	G018660	1
N0	G018462	1
N0	G027970	1
N0	G007603	1
N0	G019170	1
N0	G019220	1
N0	G015681	1
N0	G016419	1
N0	G016020	1
N0	G017131	1
N0	G001121	1
N0	G007619	1
N0	G007617	1
N0	G028610	1
N0	G026423	1
N0	G014523	1
N0	G012667	1
N0	G012666	1
N0	G026348	1
N0	G021950	1
N0	G009419	1
N0	G009331	1
N0	G009327	1
N0	G009330	1
N0	G009326	1
N0	G024884	1
N0	G001882	1
N0	G002020	1
N0	G025243	1
N0	G025623	1
N0	G019883	1
N0	G004244	1
N0	G022149	1
N0	G013243	1
N0	G004326	1
N0	G020522	1
N0	G014953	1
N0	G020895	1
N0	G008909	1
N0	G004361	1
N0	G024111	1
N0	G020520	1
N0	G021841	1
N0	G021465	1
N0	G013229	1
N0	G000846	1
N0	G007133	1
N0	G028195	1
N0	G026389	1
N0	G022275	1
N0	G017155	1
N0	G015815	1
N0	G019280	1
N0	G011136	1
N0	G014115	1
N0	G027489	1
N0	G022423	1
N0	G022422	1
N0	G014007	1
N0	G005720	1
N0	G022840	1
N0	G023511	1
N0	G010106	1
N0	G012294	1
N0	G012861	1
N0	G014816	1
N0	G023878	1
N0	G008757	1
N0	G019435	1
N0	G019438	1
N0	G019441	1
N0	G028473	1
N0	G020734	1
N0	G024354	1
N0	G005981	1
N0	G006492	1
N0	G025490	1
N0	G018375	1
N0	G016105	1
N0	G027725	1
N0	G022550	1
N0	G006753	1
N0	G014398	1
N0	G014633	1
N0	G004033	1
N0	G009596	1
N0	G027741	1
N0	G027448	1
N0	G005505	1
N0	G026525	1
N0	G011669	1
N0	G007122	1
N0	G007123	1
N0	G003999	1
N0	G009869	1
N0	G009868	1
N0	G021555	1
N0	G022267	1
N0	G018434	1
N0	G018901	1
N0	G018919	1
N0	G004454	1
N0	G015854	1
N0	G015864	1
N0	G024034	1
N0	G019972	1
N0	G005029	1
N0	G003665	1
N0	G023065	1
N0	G015881	1
N0	G028799	1
N0	G004114	1
N0	G005946	1
N0	G003929	1
N0	G011287	1
N0	G007601	1
N0	G016249	1
N0	G016358	1
N0	G014891	1
N0	G004961	1
N0	G019466	1
N0	G003979	1
N0	G004455	1
N0	G012963	1
N0	G007653	1
N0	G021884	1
N0	G026886	1
N0	G003479	1
N0	G016730	1
N0	G003564	1
N0	G014275	1
N0	G020662	1
N0	G015297	1
N0	G005149	1
N0	G005148	1
N0	G005159	1
N0	G001130	1
N0	G001959	1
N0	G025911	1
N0	G018133	1
N0	G008263	1
N0	G020760	1
N0	G003744	1
N0	G003719	1
N0	G012832	1
N0	G012830	1
N0	G028345	1
N0	G009785	1
N0	G005634	1
N0	G004798	1
N0	G014996	1
N0	G018100	1
N0	G004918	1
N0	G027842	1
N0	G005515	1
N0	G005514	1
N0	G001711	1
N0	G027638	1
N0	G024493	1
N0	G008220	1
N0	G010063	1
N0	G006798	1
N0	G027634	1
N0	G018082	1
N0	G013211	1
N0	G019516	1
N0	G016568	1
N0	G013423	1
N0	G015717	1
N0	G003821	1
N0	G004567	1
N0	G026464	1
N0	G027885	1
N0	G018313	1
N0	G014808	1
N0	G028761	1
N0	G015814	1
N0	G018566	1
N0	G014063	1
N0	G014629	1
N0	G013446	1
N0	G021022	1
N0	G021404	1
N0	G014160	1
N0	G006046	1
N0	G019270	1
N0	G010799	1
N0	G024372	1
N0	G027883	1
N0	G026977	1
N0	G020292	1
N0	G009961	1
N0	G011523	1
N0	G026296	1
N0	G006116	1
N0	G004036	1
N0	G018350	1
N0	G022822	1
N0	G009653	1
N0	G008735	1
N0	G010454	1
N0	G024124	1
N0	G003796	1
N0	G019936	1
N0	G001162	1
N0	G010809	1
N0	G010808	1
N0	G005517	1
N0	G001505	1
N0	G014737	1
N0	G001821	1
N0	G025222	1
N0	G018345	1
N0	G024225	1
N0	G011365	1
N0	G022081	1
N0	G006935	1
N0	G028632	1
N0	G020903	1
N0	G022885	1
N0	G003544	1
N0	G000791	1
N0	G000787	1
N0	G000790	1
N0	G013213	1
N0	G026320	1
N0	G021063	1
N0	G003366	1
N0	G004003	1
N0	G018363	1
N0	G027193	1
N0	G026536	1
N0	G023003	1
N0	G027074	1
N0	G011638	1
N0	G004099	1
N0	G025294	1
N0	G001262	1
N0	G002503	1
N0	G027674	1
N0	G019729	1
N0	G019788	1
N0	G018508	1
N0	G024865	1
N0	G023710	1
N0	G004237	1
N0	G005092	1
N0	G001785	1
N0	G016130	1
N0	G011330	1
N0	G016507	1
N0	G006145	1
N0	G020404	1
N0	G020449	1
N0	G020450	1
N0	G020175	1
N0	G022745	1
N0	G017913	1
N0	G017909	1
N0	G018358	1
N0	G015593	1
N0	G017521	1
N0	G018422	1
N0	G026329	1
N0	G006580	1
N0	G024811	1
N0	G023644	1
N0	G018381	1
N0	G026333	1
N0	G027012	1
N0	G016780	1
N0	G025044	1
N0	G023506	1
N0	G021172	1
N0	G002109	1
N0	G009466	1
N0	G016933	1
N0	G027738	1
N0	G014736	1
N0	G004624	1
N0	G017421	1
N0	G009860	1
N0	G023762	1
N0	G021839	1
N0	G015942	1
N0	G012660	1
N0	G004394	1
N0	G014116	1
N0	G020348	1
N0	G020349	1
N0	G024030	1
N0	G001131	1
N0	G016440	1
N0	G002310	1
N0	G002309	1
N0	G005106	1
N0	G006605	1
N0	G005539	1
N0	G022025	1
N0	G018115	1
N0	G018117	1
N0	G004100	1
N0	G020358	1
N0	G019609	1
N0	G004090	1
N0	G004757	1
N0	G003809	1
N0	G027272	1
N0	G012898	1
N0	G012896	1
N0	G009441	1
N0	G015671	1
N0	G023069	1
N0	G001323	1
N0	G026641	1
N0	G026478	1
N0	G005134	1
N0	G017099	1
N0	G004161	1
N0	G003957	1
N0	G027183	1
N0	G021403	1
N0	G012885	1
N0	G013792	1
N0	G013016	1
N0	G017397	1
N0	G024402	1
N0	G014375	1
N0	G014377	1
N0	G017137	1
N0	G014790	1
N0	G016708	1
N0	G016176	1
N0	G022553	1
N0	G016724	1
N0	G006439	1
N0	G008241	1
N0	G016749	1
N0	G025555	1
N0	G006002	1
N0	G019683	1
N0	G008143	1
N0	G022818	1
N0	G003752	1
N0	G003750	1
N0	G024703	1
N0	G017109	1
N0	G008339	1
N0	G008271	1
N0	G017588	1
N0	G013483	1
N0	G022768	1
N0	G020008	1
N0	G012641	1
N0	G012458	1
N0	G028200	1
N0	G016414	1
N0	G008738	1
N0	G016361	1
N0	G006550	1
N0	G027802	1
N0	G020453	1
N0	G008600	1
N0	G022186	1
N0	G027514	1
N0	G001456	1
N0	G009905	1
N0	G011657	1
N0	G021576	1
N0	G023781	1
N0	G022459	1
N0	G009325	1
N0	G014095	1
N0	G019051	1
N0	G005761	1
N0	G023905	1
N0	G010521	1
N0	G001159	1
N0	G011105	1
N0	G006256	1
N0	G028470	1
N0	G011548	1
N0	G007931	1
N0	G010775	1
N0	G010774	1
N0	G005466	1
N0	G021510	1
N0	G014713	1
N0	G004041	1
N0	G014101	1
N0	G003019	1
N0	G026345	1
N0	G025380	1
N0	G024775	1
N0	G002394	1
N0	G008929	1
N0	G021840	1
N0	G013738	1
N0	G011550	1
N0	G001423	1
N0	G016420	1
N0	G016422	1
N0	G016793	1
N0	G010555	1
N0	G010331	1
N0	G014649	1
N0	G024141	1
N0	G015580	1
N0	G006633	1
N0	G017584	1
N0	G013789	1
N0	G021642	1
N0	G018726	1
N0	G018273	1
N0	G016640	1
N0	G007129	1
N0	G023619	1
N0	G011381	1
N0	G006502	1
N0	G005347	1
N0	G023219	1
N0	G012087	1
N0	G026196	1
N0	G020702	1
N0	G023649	1
N0	G016283	1
N0	G016284	1
N0	G011400	1
N0	G023099	1
N0	G027385	1
N0	G017658	1
N0	G013068	1
N0	G001515	1
N0	G016712	1
N0	G003392	1
N0	G017025	1
N0	G017068	1
N0	G003937	1
N0	G004385	1
N0	G009786	1
N0	G016861	1
N0	G014691	1
N0	G015731	1
N0	G015732	1
N0	G007357	1
N0	G020154	1
N0	G021668	1
N0	G023144	1
N0	G006908	1
N0	G002598	1
N0	G023816	1
N0	G022935	1
N0	G006173	1
N0	G023683	1
N0	G011774	1
N0	G028405	1
N0	G006967	1
N0	G020150	1
N0	G021155	1
N0	G009833	1
N0	G004582	1
N0	G011486	1
N0	G028839	1
N0	G027957	1
N0	G012891	1
N0	G006004	1
N0	G012879	1
N0	G024308	1
N0	G027804	1
N0	G005407	1
N0	G024989	1
N0	G024708	1
N0	G028450	1
N0	G019812	1
N0	G011195	1
N0	G007800	1
N0	G008224	1
N0	G024885	1
N0	G028413	1
N0	G026384	1
N0	G013204	1
N0	G025840	1
N0	G022123	1
N0	G017601	1
N0	G017462	1
N0	G013148	1
N0	G017040	1
N0	G017406	1
N0	G005638	1
N0	G021196	1
N0	G010905	1
N0	G026958	1
N0	G015321	1
N0	G019745	1
N0	G016707	1
N0	G028094	1
N0	G008376	1
N0	G023664	1
N0	G023407	1
N0	G016336	1
N0	G016629	1
N0	G020799	1
N0	G025591	1
N0	G028857	1
N0	G024899	1
N0	G020629	1
N0	G012182	1
N0	G003584	1
N0	G020364	1
N0	G023288	1
N0	G022134	1
N0	G005502	1
N0	G012990	1
N0	G018956	1
N0	G002991	1
N0	G008737	1
N0	G008312	1
N0	G026301	1
N0	G027876	1
N0	G024202	1
N0	G024814	1
N0	G013835	1
N0	G027400	1
N0	G001491	1
N0	G021891	1
N0	G018385	1
N0	G014730	1
N0	G004273	1
N0	G023504	1
N0	G021914	1
N0	G003886	1
N0	G017491	1
N0	G015231	1
N0	G026496	1
N0	G022313	1
N0	G014647	1
N0	G003590	1
N0	G003591	1
N0	G017433	1
N0	G000027	1
N0	G023831	1
N0	G026426	1
N0	G026312	1
N0	G022382	1
N0	G022696	1
N0	G026946	1
N0	G020125	1
N0	G000644	1
N0	G000643	1
N0	G000843	1
N0	G002324	1
N0	G021439	1
N0	G004462	1
N0	G021358	1
N0	G023610	1
N0	G018016	1
N0	G016205	1
N0	G018113	1
N0	G009549	1
N0	G023607	1
N0	G018842	1
N0	G011253	1
N0	G021686	1
N0	G005759	1
N0	G010797	1
N0	G019991	1
N0	G011454	1
N0	G003968	1
N0	G010342	1
N0	G018624	1
N0	G013230	1
N0	G005288	1
N0	G027409	1
N0	G004016	1
N0	G026508	1
N0	G026622	1
N0	G005770	1
N0	G021040	1
N0	G010903	1
N0	G010904	1
N0	G001209	1
N0	G001210	1
N0	G002264	1
N0	G009997	1
N0	G006169	1
N0	G002000	1
N0	G024753	1
N0	G020970	1
N0	G012005	1
N0	G014675	1
N0	G007631	1
N0	G018072	1
N0	G007758	1
N0	G007756	1
N0	G015332	1
N0	G015236	1
N0	G014065	1
N0	G014066	1
N0	G017549	1
N0	G008030	1
N0	G014956	1
N0	G003980	1
N0	G026612	1
N0	G025662	1
N0	G022484	1
N0	G022710	1
N0	G020498	1
N0	G020497	1
N0	G012741	1
N0	G018523	1
N0	G014671	1
N0	G016784	1
N0	G016972	1
N0	G007974	1
N0	G021482	1
N0	G021345	1
N0	G004132	1
N0	G023149	1
N0	G007553	1
N0	G025442	1
N0	G014269	1
N0	G014779	1
N0	G027763	1
N0	G021796	1
N0	G007117	1
N0	G009851	1
N0	G003018	1
N0	G015939	1
N0	G027913	1
N0	G016569	1
N0	G003336	1
N0	G002021	1
N0	G021889	1
N0	G021858	1
N0	G002163	1
N0	G017813	1
N0	G028572	1
N0	G008244	1
N0	G028100	1
N0	G015730	1
N0	G009512	1
N0	G022681	1
N0	G018011	1
N0	G014532	1
N0	G021800	1
N0	G015724	1
N0	G022365	1
N0	G016540	1
N0	G005030	1
N0	G005031	1
N0	G016437	1
N0	G010049	1
N0	G010048	1
N0	G012651	1
N0	G011667	1
N0	G022051	1
N0	G014904	1
N0	G014615	1
N0	G027960	1
N0	G009401	1
N0	G027677	1
N0	G017412	1
N0	G005318	1
N0	G002483	1
N0	G005477	1
N0	G002505	1
N0	G018666	1
N0	G014728	1
N0	G020359	1
N0	G005319	1
N0	G025184	1
N0	G008833	1
N0	G009723	1
N0	G011595	1
N0	G021338	1
N0	G004133	1
N0	G023795	1
N0	G011152	1
N0	G018337	1
N0	G027049	1
N0	G017680	1
N0	G001725	1
N0	G001613	1
N0	G018451	1
N0	G002586	1
N0	G012146	1
N0	G008703	1
N0	G017402	1
N0	G004540	1
N0	G022406	1
N0	G023777	1
N0	G022181	1
N0	G023873	1
N0	G018656	1
N0	G026018	1
N0	G014337	1
N0	G016100	1
N0	G028476	1
N0	G023095	1
N0	G014739	1
N0	G018387	1
N0	G020120	1
N0	G022099	1
N0	G022804	1
N0	G023537	1
N0	G006754	1
N0	G023703	1
N0	G019853	1
N0	G018354	1
N0	G021144	1
N0	G005700	1
N0	G005698	1
N0	G005702	1
N0	G005954	1
N0	G008251	1
N0	G012902	1
